,cet_cest_timestamp,DE_KN_residential4_dishwasher,DE_KN_residential4_ev,DE_KN_residential4_freezer,DE_KN_residential4_grid_export,DE_KN_residential4_grid_import,DE_KN_residential4_heat_pump,DE_KN_residential4_pv,DE_KN_residential4_refrigerator,DE_KN_residential4_washing_machine
12617,2016-05-20T12:00:00+0200,66.94800000000001,593.189,94.205,3410.006,3039.191,2203.251,4789.883,81.37899999999999,69.795
12618,2016-05-20T13:00:00+0200,66.94800000000001,593.191,94.23,3417.7529999999997,3039.191,2203.261,4797.853,81.39399999999999,69.795
12619,2016-05-20T14:00:00+0200,66.94800000000001,593.193,94.24600000000001,3424.17,3039.191,2203.271,4804.434,81.41,69.795
12620,2016-05-20T15:00:00+0200,66.94800000000001,593.194,94.26799999999999,3431.202,3039.191,2203.271,4811.718,81.41,69.795
12621,2016-05-20T16:00:00+0200,66.94800000000001,593.196,94.287,3437.74,3039.191,2203.281,4818.407,81.444,69.795
12622,2016-05-20T17:00:00+0200,66.94800000000001,593.197,94.301,3443.066,3039.191,2203.291,4823.894,81.444,69.795
12623,2016-05-20T18:00:00+0200,66.94800000000001,593.197,94.32799999999999,3446.66,3039.191,2203.301,4827.683,81.477,69.795
12624,2016-05-20T19:00:00+0200,66.94800000000001,593.197,94.34299999999999,3447.945,3039.191,2203.301,4829.113,81.477,69.795
12625,2016-05-20T20:00:00+0200,66.94800000000001,593.197,94.36399999999999,3448.07,3039.257,2203.311,4829.342000000001,81.497,69.795
12626,2016-05-20T21:00:00+0200,66.94800000000001,593.197,94.385,3448.07,3039.425,2203.321,4829.342000000001,81.51100000000001,69.795
12627,2016-05-20T22:00:00+0200,66.94800000000001,593.197,94.40100000000001,3448.07,3039.63,2203.321,4829.342000000001,81.521,69.795
12628,2016-05-20T23:00:00+0200,66.94800000000001,593.197,94.428,3448.07,3039.967,2203.331,4829.342000000001,81.55,69.795
12629,2016-05-21T00:00:00+0200,66.94800000000001,593.197,94.441,3448.07,3040.1659999999997,2203.341,4829.342000000001,81.55199999999999,69.795
12630,2016-05-21T01:00:00+0200,66.94800000000001,593.197,94.461,3448.07,3040.37,2203.341,4829.342000000001,81.586,69.795
12631,2016-05-21T02:00:00+0200,66.94800000000001,593.197,94.48200000000001,3448.07,3040.5240000000003,2203.351,4829.342000000001,81.586,69.795
12632,2016-05-21T03:00:00+0200,66.94800000000001,593.197,94.49700000000001,3448.07,3040.7140000000004,2203.361,4829.342000000001,81.62100000000001,69.795
12633,2016-05-21T04:00:00+0200,66.94800000000001,593.197,94.524,3448.07,3040.8709999999996,2203.361,4829.342000000001,81.62100000000001,69.795
12634,2016-05-21T05:00:00+0200,66.94800000000001,593.197,94.538,3448.07,3041.0359999999996,2203.371,4829.359,81.65100000000001,69.795
12635,2016-05-21T06:00:00+0200,66.94800000000001,593.197,94.557,3448.164,3041.048,2203.376,4829.598,81.655,69.795
12636,2016-05-21T07:00:00+0200,66.94800000000001,593.197,94.581,3448.47,3041.091,2203.381,4830.128,81.663,69.795
12637,2016-05-21T08:00:00+0200,66.94800000000001,593.197,94.596,3449.9429999999998,3041.091,2203.391,4831.773,81.689,69.795
12638,2016-05-21T09:00:00+0200,66.94800000000001,593.197,94.62200000000001,3453.0159999999996,3041.091,2203.391,4835.028,81.689,69.795
12639,2016-05-21T10:00:00+0200,66.94800000000001,593.197,94.637,3457.902,3041.091,2203.401,4840.273,81.729,69.795
